66591	21	21	151
-5.000000	-5.000000	-19.500000	-5.549254	30.965339	-0.000000
-5.000000	-5.000000	-19.000000	-5.578702	30.984809	-2.117146
-5.000000	-5.000000	-18.500000	-5.776178	31.111578	-4.157248
-5.000000	-5.000000	-18.000000	-5.773638	31.515483	-6.194417
-5.000000	-5.000000	-17.500000	-6.016018	32.003768	-8.154052
-5.000000	-5.000000	-17.000000	-6.289680	32.632538	-10.281330
-5.000000	-5.000000	-16.500000	-6.726908	33.621049	-12.945227
-5.000000	-5.000000	-16.000000	-7.193384	34.561779	-15.649857
-5.000000	-5.000000	-15.500000	-7.750477	35.755211	-18.188532
-5.000000	-5.000000	-15.000000	-8.325049	37.080605	-20.716670
-5.000000	-5.000000	-14.500000	-9.225554	38.656683	-23.954178
-5.000000	-5.000000	-14.000000	-10.288543	40.310373	-27.477590
-5.000000	-5.000000	-13.500000	-11.206972	42.005556	-31.166651
-5.000000	-5.000000	-13.000000	-12.314589	44.095620	-34.787421
-5.000000	-5.000000	-12.500000	-13.590477	46.426573	-38.842952
-5.000000	-5.000000	-12.000000	-15.133879	49.010705	-44.176199
-5.000000	-5.000000	-11.500000	-16.757145	51.969408	-49.624765
-5.000000	-5.000000	-11.000000	-18.661688	55.221109	-56.174013
-5.000000	-5.000000	-10.500000	-21.085349	59.128759	-62.983425
-5.000000	-5.000000	-10.000000	-23.821297	63.054492	-70.647347
-5.000000	-5.000000	-9.500000	-26.885180	67.403054	-79.085312
-5.000000	-5.000000	-9.000000	-30.464817	72.220677	-88.593716
-5.000000	-5.000000	-8.500000	-34.553693	77.599648	-99.573090
-5.000000	-5.000000	-8.000000	-39.291790	83.269358	-111.621781
-5.000000	-5.000000	-7.500000	-44.674207	89.940082	-125.580477
-5.000000	-5.000000	-7.000000	-50.718463	96.532247	-141.204498
-5.000000	-5.000000	-6.500000	-58.165838	104.772016	-159.132147
-5.000000	-5.000000	-6.000000	-66.860450	113.102442	-179.445462
-5.000000	-5.000000	-5.500000	-76.611357	121.922170	-202.035557
-5.000000	-5.000000	-5.000000	-87.890622	131.391198	-228.069496
-5.000000	-5.000000	-4.500000	-106.544400	173.908497	-258.155012
-5.000000	-5.000000	-4.000000	-121.604057	185.879118	-294.257879
-5.000000	-5.000000	-3.500000	-140.074254	198.678634	-334.909104
-5.000000	-5.000000	-3.000000	-162.725324	213.235094	-383.850938
-5.000000	-5.000000	-2.500000	-186.294301	229.957742	-434.959350
-5.000000	-5.000000	-2.000000	-215.097576	246.076999	-498.992463
-5.000000	-5.000000	-1.500000	-249.643095	263.888327	-569.854530
-5.000000	-5.000000	-1.000000	-291.630995	284.700070	-652.888964
-5.000000	-5.000000	-0.500000	-341.551438	308.062330	-747.460288
-5.000000	-5.000000	0.000000	-397.518344	329.588659	-860.075135
-5.000000	-5.000000	0.500000	-465.432127	353.187374	-982.010745
-5.000000	-5.000000	1.000000	-542.124704	377.507998	-1125.787354
-5.000000	-5.000000	1.500000	-636.315331	398.980469	-1296.705043
-5.000000	-5.000000	2.000000	-744.885934	428.893726	-1489.663509
-5.000000	-5.000000	2.500000	-868.984701	456.522695	-1717.143545
-5.000000	-5.000000	3.000000	-1017.115913	476.317332	-1984.239060
-5.000000	-5.000000	3.500000	-1183.886247	499.449828	-2302.887250
-5.000000	-5.000000	4.000000	-1366.102357	511.958020	-2686.084774
-5.000000	-5.000000	4.500000	-1538.513595	489.832875	-3199.671704
-5.000000	-5.000000	5.000000	-1631.932005	380.310919	-4018.167416
-5.000000	-5.000000	5.500000	-489.989466	-894.184136	-5725.338653
-5.000000	-5.000000	6.000000	1824.470759	-3516.694131	-3955.064308
-5.000000	-5.000000	6.500000	1764.290277	-3661.695363	-3069.510863
-5.000000	-5.000000	7.000000	1593.718288	-3681.386226	-2500.952625
-5.000000	-5.000000	7.500000	1422.371869	-3664.462225	-2061.699565
-5.000000	-5.000000	8.000000	1273.971700	-3655.928698	-1683.248958
-5.000000	-5.000000	8.500000	1139.093615	-3626.422017	-1351.661578
-5.000000	-5.000000	9.000000	1051.468781	-3610.706879	-1043.894033
-5.000000	-5.000000	9.500000	966.302093	-3593.768067	-771.280207
-5.000000	-5.000000	10.000000	928.715789	-3584.383125	-518.526472
-5.000000	-5.000000	10.500000	881.655360	-3569.796601	-258.155012
-5.000000	-5.000000	11.000000	900.581057	-3560.880014	-582.597709
-5.000000	-5.000000	11.500000	908.615374	-3548.123182	-899.996506
-5.000000	-5.000000	12.000000	961.377545	-3542.089710	-1242.105092
-5.000000	-5.000000	12.500000	1016.981170	-3533.240060	-1619.334729
-5.000000	-5.000000	13.000000	1115.882267	-3539.016485	-2030.755594
-5.000000	-5.000000	13.500000	1224.129889	-3524.135028	-2493.028391
-5.000000	-5.000000	14.000000	1348.572466	-3514.517292	-3026.569951
-5.000000	-5.000000	14.500000	1465.043009	-3466.987893	-3699.209529
-5.000000	-5.000000	15.000000	1465.742281	-3296.406754	-4705.829057
-5.000000	-5.000000	15.500000	-919.310859	-647.056498	-6604.309908
-5.000000	-5.000000	16.000000	-2139.946869	654.454052	-5045.829834
-5.000000	-5.000000	16.500000	-2142.536604	787.679030	-4402.226671
-5.000000	-5.000000	17.000000	-2080.012014	841.535017	-4084.786849
-5.000000	-5.000000	17.500000	-2022.523326	857.576542	-3931.563078
-5.000000	-5.000000	18.000000	-2003.964066	854.613253	-3880.125723
-5.000000	-5.000000	18.500000	-2022.523326	857.576542	-3931.563078
-5.000000	-5.000000	19.000000	-2080.012014	841.535017	-4084.786849
-5.000000	-5.000000	19.500000	-2142.536604	787.679030	-4402.226671
-5.000000	-5.000000	20.000000	-2139.946869	654.454052	-5045.829834
-5.000000	-5.000000	20.500000	-919.310859	-647.056498	-6604.309908
-5.000000	-5.000000	21.000000	1465.742281	-3296.406754	-4705.829057
-5.000000	-5.000000	21.500000	1465.043009	-3466.987893	-3699.209529
-5.000000	-5.000000	22.000000	1348.572466	-3514.517292	-3026.569951
-5.000000	-5.000000	22.500000	1224.129889	-3524.135028	-2493.028391
-5.000000	-5.000000	23.000000	1115.882267	-3539.016485	-2030.755594
-5.000000	-5.000000	23.500000	1016.981170	-3533.240060	-1619.334729
-5.000000	-5.000000	24.000000	961.377545	-3542.089710	-1242.105092
-5.000000	-5.000000	24.500000	908.615374	-3548.123182	-899.996506
-5.000000	-5.000000	25.000000	900.581057	-3560.880014	-582.597709
-5.000000	-5.000000	25.500000	881.655360	-3569.796601	-258.155012
-5.000000	-5.000000	26.000000	922.360779	-3578.748021	-601.019558
-5.000000	-5.000000	26.500000	955.078328	-3583.267461	-854.146032
-5.000000	-5.000000	27.000000	1035.079822	-3595.053017	-1128.127806
-5.000000	-5.000000	27.500000	1116.965456	-3605.041230	-1437.301805
-5.000000	-5.000000	28.000000	1245.718707	-3628.444793	-1771.377803
-5.000000	-5.000000	28.500000	1387.220099	-3630.100474	-2152.226709
-5.000000	-5.000000	29.000000	1550.629687	-3639.113278	-2594.417116
-5.000000	-5.000000	29.500000	1711.052699	-3609.293289	-3165.250173
-5.000000	-5.000000	30.000000	1755.626170	-3448.668306	-4048.885383
-5.000000	-5.000000	30.500000	-588.737519	-795.496974	-5732.316051
-5.000000	-5.000000	31.000000	-1700.473681	449.156324	-3983.363609
-5.000000	-5.000000	31.500000	-1592.885718	544.510035	-3164.717858
-5.000000	-5.000000	32.000000	-1411.649300	557.786728	-2653.797712
-5.000000	-5.000000	32.500000	-1222.891055	538.706527	-2274.023304
-5.000000	-5.000000	33.000000	-1050.686763	510.111016	-1958.704753
-5.000000	-5.000000	33.500000	-898.015433	485.750619	-1694.547595
-5.000000	-5.000000	34.000000	-770.044377	454.226208	-1469.720610
-5.000000	-5.000000	34.500000	-658.194721	421.012791	-1279.180810
-5.000000	-5.000000	35.000000	-561.106226	396.624789	-1110.286990
-5.000000	-5.000000	35.500000	-481.984689	369.859862	-968.268549
-5.000000	-5.000000	36.000000	-412.016568	344.192933	-847.922927
-5.000000	-5.000000	36.500000	-354.143266	320.748403	-736.660841
-5.000000	-5.000000	37.000000	-302.631147	295.783329	-643.365898
-5.000000	-5.000000	37.500000	-259.253888	273.572664	-561.427325
-5.000000	-5.000000	38.000000	-223.528647	254.573675	-491.474856
-5.000000	-5.000000	38.500000	-193.654194	237.376372	-428.228814
-5.000000	-5.000000	39.000000	-169.236082	219.798432	-377.825762
-5.000000	-5.000000	39.500000	-145.774298	204.425528	-329.540534
-5.000000	-5.000000	40.000000	-126.636989	190.954086	-289.441109
-5.000000	-5.000000	40.500000	-110.990219	178.392153	-253.819451
-5.000000	-5.000000	41.000000	-91.816971	135.351548	-224.173383
-5.000000	-5.000000	41.500000	-80.088022	125.429608	-198.509456
-5.000000	-5.000000	42.000000	-69.947096	116.216972	-176.250320
-5.000000	-5.000000	42.500000	-60.901882	107.533298	-156.240299
-5.000000	-5.000000	43.000000	-53.145319	98.981903	-138.591866
-5.000000	-5.000000	43.500000	-46.831356	92.118065	-123.193123
-5.000000	-5.000000	44.000000	-41.208215	85.204744	-109.449017
-5.000000	-5.000000	44.500000	-36.262320	79.325619	-97.585622
-5.000000	-5.000000	45.000000	-31.984118	73.755851	-86.774814
-5.000000	-5.000000	45.500000	-28.240574	68.773017	-77.415847
-5.000000	-5.000000	46.000000	-25.031241	64.277854	-69.109805
-5.000000	-5.000000	46.500000	-22.163172	60.218965	-61.564469
-5.000000	-5.000000	47.000000	-19.622249	56.193070	-54.867617
-5.000000	-5.000000	47.500000	-17.604703	52.827564	-48.410344
-5.000000	-5.000000	48.000000	-15.887510	49.774221	-43.043396
-5.000000	-5.000000	48.500000	-14.252066	47.097405	-37.783802
-5.000000	-5.000000	49.000000	-12.906314	44.696028	-33.792449
-5.000000	-5.000000	49.500000	-11.736322	42.543091	-30.228583
-5.000000	-5.000000	50.000000	-10.754175	40.783783	-26.586255
